1293615	2025-02-05 02:52:32	243.2406005859375	41.568626403808594	144.38519287109375	100	51.764705657958984	100	96.078430175781236	64.665000915527344	4.662569522857666	245.69580099999999	245.99554900000001	245.99554900000001	39.999885999999996	39.999885999999996	147	147	null	null	53	53	null	null	95.999954000000002	95.999954000000002	64.665222	64.715147999999999	55.000056999999998	55.000056999999998	1	1	0	1	1	1	0	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	13.880000114440918	13.499926	13.530046	-0.029937999999999999	-0.053917	0.00018200000000000001	0.00018200000000000001	57.956413269042969	57.924078999999999	57.868662999999998	0.72699654102325439	0.75305699999999998	0.75226300000000001	40.999492645263672	41.083686	47.513947999999999	40.732176000000003	1753.0162353515625	1753.0162350000001	1752.974158	1751.442198	1335.48193359375	1351.3204040000001	1349.2056459999999	1349.428459	39.092361450195312	38.905597999999998	39.099358000000002	38.989294999999998	3.0313787460327148	3.0227719999999998	3.0072890000000001	3.002907	91.61063385009767	92.964798000000002	92.964798000000002	1	1	1000	1000	1000	1000	40	40	50	50	20	20	0	0	30	30	90	90	0	0	100	100	50	50	90	89.972959000000003	10	10	40	40	10	10	30	30	30	30	48.758800999999998	48.758800999999998	10	10	10	10	0	0	0	0	0	0	0	0	3638.7588009999999	3638.7317589999998	2.99715	2.99715	13.283052	12.769659000000001	12.779461	245.99554900000001	245.69580099999999	0.33921000000000001	0.33913300000000002	14	14	-17639.098010000002	-17639.070892	0.183334	0.183334
1293616	2025-02-05 02:53:32	248.10505676269531	41.960784912109375	145.05729675292969	100	51.764705657958984	100	96.078430175781236	64.600006103515625	4.6783385276794434	247.194458	247.494079	247.494079	39.999885999999996	39.999885999999996	147	147	null	null	53	53	null	null	95.999954000000002	95.999954000000002	64.680037999999996	64.685130000000001	55.000056999999998	55.000056999999998	1	1	1	1	1	1	0	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	13.880000114440918	13.499957	13.475946	-0.030088	-0.000117	-0.054100000000000002	-0.054100000000000002	56.844436645507805	56.804752999999998	56.749358000000001	0.80439817905426036	0.83060900000000004	0.82981499999999997	44.110374450683594	43.368996000000003	58.236435999999998	52.203130000000002	1798.681396484375	1798.6813959999999	1798.8957399999999	1797.5978150000001	1360.4150390625	1350.4798579999999	1348.881061	1349.103822	36.654953002929688	38.550620000000002	38.724637999999999	38.713414999999998	2.9441492557525635	2.9877639999999999	3.043104	3.039568	91.433143615722656	92.647012000000004	92.647012000000004	1	1	1000	1000	1000	1000	40	40	50	50	20	20	0	0	30	30	90	90	0	0	100	100	50	50	90	90	10	10	40	40	10	10	30	30	30	30	48.838247000000003	48.838247000000003	10	10	10	10	0	0	0	0	0	0	0	0	3638.8382470000001	3638.8382470000001	2.9661580000000001	2.9661580000000001	12.853941000000001	12.875061000000001	12.886272	247.494079	247.194458	0.33772400000000002	0.33764699999999997	14	14	-17639.175971000001	-17639.175894	0.183334	0.183334
1293617	2025-02-05 02:54:32	244.32206726074219	41.568626403808594	143.39642333984375	100	52.156864166259766	100	96.078430175781236	64.730003356933594	4.6281032562255859	245.995529	246.29515000000001	246.29515000000001	39.999885999999996	39.999885999999996	147	147	null	null	53	53	null	null	95.999954000000002	95.999954000000002	64.715148999999997	64.720237999999995	55.000056999999998	55.000056999999998	1	1	0	1	1	1	0	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	13.880000114440918	13.499812	13.48814	0.023865999999999998	-0.000115	0.012194	0.012194	56.830940246582031	56.785820000000001	56.730423999999999	0.78269678354263317	0.80924600000000002	0.80845100000000003	42.298797607421875	42.469555	47.636149000000003	41.048431999999998	1774.3004150390625	1774.3004149999999	1774.49854	1773.200619	1350.7945556640625	1350.482025	1349.2950049999999	1349.517799	36.779178619384766	37.764885999999997	37.943792999999999	37.932575	2.9571230411529541	2.9506359999999998	2.9268689999999999	2.9233069999999999	91.270828247070298	92.387683999999993	92.387683999999993	1	1	1000	1000	1000	1000	40	40	50	50	20	20	0	0	30	30	90	90	0	0	100	100	50	50	90	90	10	10	40	40	10	10	30	30	30	30	48.903078999999998	48.903078999999998	10	10	10	10	0	0	0	0	0	0	0	0	3638.9030790000002	3638.9030790000002	2.9330229999999999	2.9330229999999999	12.948399	12.837189	12.848407999999999	246.29515000000001	245.995529	0.33546999999999999	0.335393	14	14	-17639.238549000002	-17639.238472000001	0.183334	0.183334
1293618	2025-02-05 02:55:32	252.30999755859375	41.960784912109375	153.30259704589844	99.607841491699219	52.156864166259766	100	96.078430175781236	64.69000244140625	4.6256289482116699	247.49408	247.89408	247.89408	39.999885999999996	39.999885999999996	147	147	null	null	53	53	null	null	95.999954000000002	95.999954000000002	64.685126999999994	64.655349999999999	55.000056999999998	56.000056999999998	1	1	1	1	1	1	0	58.5	4.8799999999999999	1727.5	1	1	1	1	0	0	13.880000114440918	13.499893999999999	13.422029	0.011754000000000001	0.043733000000000001	-0.066111000000000003	-0.066111000000000003	49.726005554199219	49.876866	49.620130000000003	1.1378761529922483	1.1547050000000001	1.1632039999999999	41.594810485839837	42.667994	59.437134999999998	51.723917999999998	1691.270751953125	1691.2707519999999	1693.9397879999999	1692.398226	1349.0892333984375	1348.9451899999999	1348.568358	1348.8658789999999	36.202354431152344	37.182212	37.286645999999998	37.352286999999997	2.8887548446655273	2.922939	2.9846509999999999	2.9805980000000001	91.558502197265625	92.528130000000004	92.528130000000004	0	0	0	0	0	0	40	40	50	50	20	20	0	0	30	30	90	90	0	0	100	100	50	50	90	90	10	10	40	40	10	10	30	30	30	30	48.867967	48.867967	9.9975369999999995	9.9924029999999995	10	10	0	0	0	0	0	0	0	0	1638.865505	1638.8603700000001	2.905999	2.905999	12.448489	12.423833999999999	12.439152	247.89408	247.49408	0.33403699999999997	0.33426699999999998	14	14	-15639.199541	-15639.194637000001	0.183334	0.186667
1293619	2025-02-05 02:56:32	249.10975646972656	41.568626403808594	146.80094909667969	100	52.156864166259766	100	96.078430175781236	64.654998779296875	4.6380739212036133	247.89408900000001	248.19364200000001	248.19364200000001	39.999885999999996	39.999885999999996	147	147	null	null	53	53	null	null	95.999954000000002	95.999954000000002	64.655349999999999	64.615509000000003	56.000056999999998	55.900056999999997	1	1	0	1	1	1	0	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	13.880000114440918	13.499808	13.488026	0.077780000000000002	0.053800000000000001	0.065997	0.065997	52.64752197265625	52.572873999999999	52.718530999999999	0.84418404102325439	0.86948000000000003	0.85817900000000003	30.420585632324219	38.104731000000001	48.975071999999997	43.043346	1791.0552978515625	1752.2088220000001	1754.555237	1753.492013	1383.01904296875	1360.8294679999999	1360.889782	1361.112623	33.945907592773438	35.895598	35.987749000000001	36.075574000000003	2.852022647857666	2.8703889999999999	2.900668	2.8979460000000001	92.150207519531236	92.958417999999995	92.958417999999995	1	1	1000	1000	1000	1000	40	40	50	50	20	20	0	0	30	30	90	90	0	0	100	100	50	50	90	90	10	10	40	40	10	10	30	30	30	30	48.760396	48.760396	10	10	10	10	0	0	0	0	0	0	0	0	3638.7603960000001	3638.7603960000001	2.8541820000000002	2.8541820000000002	12.640749	12.697476	12.709784000000001	248.19364200000001	247.89408900000001	0.33106400000000002	0.330953	14	14	-17639.091458999999	-17639.091348000002	0.186667	0.186334
1293620	2025-02-05 02:57:32	239.89035034179688	41.568626403808594	147.31533813476562	100	52.156864166259766	100	96.078430175781236	64.6300048828125	4.6239528656005859	247.89408900000001	248.19364200000001	248.19364200000001	39.999885999999996	39.999885999999996	147	147	null	null	53	53	null	null	95.999954000000002	95.999954000000002	64.655349999999999	64.652062999999998	56.000056999999998	55.900056999999997	1	1	1	1	1	1	0	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	13.880000114440918	13.499969999999999	13.531758999999999	0.011944	0.0099349999999999994	0.043733000000000001	0.043733000000000001	54.647628784179688	54.570065	54.532846999999997	0.87528932094573964	0.89847100000000002	0.89672600000000002	32.970855712890625	34.995417000000003	22.807545000000001	15.529114999999999	1756.534423828125	1746.2868249999999	1749.105065	1747.851809	1373.1058349609375	1364.0021670000001	1364.394366	1364.6172329999999	35.492763519287109	35.605051000000003	35.663563000000003	35.670810000000003	2.8826699256896973	2.867346	2.7329919999999999	2.729549	92.175689697265625	92.856601999999995	92.856601999999995	1	1	1000	1000	1000	1000	40	40	50	50	20	20	0	0	30	30	90	90	0	0	100	100	50	50	90	89.971417000000002	10	10	40	40	10	10	30	30	30	30	48.785848999999999	48.785848999999999	10	10	10	10	0	0	0	0	0	0	0	0	3638.7858489999999	3638.757267	2.855118	2.855118	13.113883	12.688331	12.699536	248.19364200000001	247.89408900000001	0.33111499999999999	0.33100499999999999	14	14	-17639.116965000001	-17639.088271000001	0.186667	0.186334
1293621	2025-02-05 02:58:32	250.47218322753903	41.568626403808594	147.47218322753906	100	52.156864166259766	100	96.078430175781236	64.625	4.6494112014770508	248.193634	248.493323	248.493323	39.999885999999996	39.999885999999996	147	147	null	null	53	53	null	null	95.999954000000002	95.999954000000002	64.615509000000003	64.641999999999996	55.900058999999999	55.800058999999997	1	1	0	1	1	1	0	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	13.880000114440918	13.499969999999999	13.531758999999999	-0.031788999999999998	-0.025794999999999998	0	0	56.547874450683594	56.467630999999997	56.412235000000003	0.79210066795349121	0.81346799999999997	0.81267199999999995	36.754268646240234	33.381903000000001	44.473792000000003	38.216408000000001	1801.08349609375	1782.891073	1786.5886780000001	1785.180237	1378.8592529296875	1371.018341	1371.864967	1372.0879709999999	35.69866943359375	35.334924000000001	35.507416999999997	35.449021999999999	2.8280861377716064	2.855378	2.884706	2.8807749999999999	92.047943115234375	92.478944999999996	92.478944999999996	1	1	1000	1000	1000	1000	40	40	50	50	20	20	0	0	30	30	90	90	0	0	100	100	50	50	90	89.971417000000002	10	10	40	40	10	10	30	30	30	30	48.880263999999997	48.880263999999997	10	10	10	10	0	0	0	0	0	0	0	0	3638.8802639999999	3638.8516810000001	2.8415780000000002	2.8415780000000002	12.732927999999999	12.853306999999999	12.863816	248.493323	248.193634	0.33037499999999997	0.33026499999999998	14	14	-17639.210639000001	-17639.181946000001	0.186334	0.186
1293622	2025-02-05 02:59:32	249.06814575195312	41.960784912109375	147.76167297363281	100	52.156864166259766	100	96.078430175781236	64.6300048828125	4.6436161994934082	248.193634	248.493323	248.493323	39.999885999999996	39.999885999999996	147	147	null	null	53	53	null	null	95.999954000000002	95.999954000000002	64.652061000000003	64.683546000000007	55.900058999999999	55.800058999999997	1	1	1	1	1	1	0	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	13.880000114440918	13.499969	13.585559	-0.031789999999999999	-0.031787000000000003	0.053800000000000001	0.053800000000000001	58.004753112792969	57.923565000000004	57.886346000000003	0.78559029102325439	0.80486100000000005	0.80311500000000002	28.878738403320312	32.867953999999997	45.814571999999998	39.658492000000003	1845.173095703125	1800.930339	1805.449132	1804.0150080000001	1358.0574951171875	1373.2604060000001	1374.6443670000001	1374.8674120000001	34.936901092529297	35.018560000000001	35.245547999999999	35.176153999999997	2.8980722427368164	2.8630789999999999	2.9133019999999998	2.9092850000000001	92.008903503417969	92.210117999999994	92.210117999999994	1	1	1000	1000	1000	1000	40	40	50	50	20	20	0	0	30	30	90	90	0	0	100	100	50	50	90	89.922996999999995	10	10	40	40	10	10	30	30	30	30	48.947471	48.947471	10	10	10	10	0	0	0	0	0	0	0	0	3638.947471	3638.8704680000001	2.8522650000000001	2.8522650000000001	12.884864	12.939337999999999	12.949802999999999	248.493323	248.193634	0.33097300000000002	0.33086300000000002	14	14	-17639.278444	-17639.201331	0.186334	0.186
1293623	2025-02-05 03:00:33	246.6888427734375	41.960784912109375	147.25694274902344	100	51.764705657958984	100	96.078430175781236	64.6300048828125	4.6481838226318359	248.49331699999999	248.19331700000001	248.19331700000001	39.999885999999996	39.999885999999996	147	147	null	null	53	53	null	null	95.999954000000002	95.999954000000002	64.641998000000001	64.713290999999998	55.800060000000002	55.700060000000001	1	1	0	1	1	1	0	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	13.880000114440918	13.500007999999999	13.541696	-0.085551000000000002	-0.091550999999999993	-0.043862999999999999	-0.043862999999999999	57.569854736328125	57.373066999999999	57.428593999999997	0.67491316795349121	0.691079	0.69187299999999996	41.230968475341797	35.621324999999999	27.459132	33.830374999999997	1906.4090576171875	1850.8885499999999	1853.8352150000001	1854.736406	1361.54736328125	1367.8924870000001	1370.288082	1370.0647389999999	36.324756622314453	35.613273	35.922766000000003	35.765647000000001	2.9524056911468506	2.9252389999999999	2.9079380000000001	2.9100999999999999	91.993537902832031	91.932541000000001	91.932541000000001	0	0	0	0	0	0	40	40	50	50	20	20	0	0	30	30	89.884944000000004	89.857907999999995	0	0	100	100	50	50	89.999993000000003	89.962474	10	10	40	40	10	10	30	30	30	30	49.016865000000003	49.016865000000003	10	10	10	10	0	0	0	0	0	0	0	0	1638.901801	1638.8372469999999	2.9071319999999998	2.9071319999999998	13.192304	13.135108000000001	13.121346000000001	248.19331700000001	248.49331699999999	0.33410600000000001	0.33415	14	14	-15639.235907	-15639.171397	0.186	0.185667
1293624	2025-02-05 03:01:33	248.88238525390625	41.568626403808594	147.21157836914062	100	52.156864166259766	100	96.078430175781236	64.670005798339844	4.6614437103271484	248.49331699999999	248.19331700000001	248.19331700000001	39.999885999999996	39.999885999999996	147	147	null	null	53	53	null	null	95.999954000000002	95.999954000000002	64.683548000000002	64.723280000000003	55.800060000000002	55.700060000000001	1	1	1	1	1	1	0	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	13.880000114440918	13.500011000000001	13.559765000000001	-0.041685	-0.053677999999999997	0.018069000000000002	0.018069000000000002	57.713943481445312	57.516683	57.590412999999998	0.85503470897674561	0.869946	0.86979099999999998	36.231246948242195	35.446984999999998	30.063839999999999	36.450369999999999	1857.3905029296875	1857.3905030000001	1861.0271769999999	1862.0922760000001	1361.7723388671875	1365.059113	1368.038796	1367.8154070000001	36.349720001220703	35.827511999999999	36.059708000000001	35.972138999999999	2.8371615409851074	2.894784	2.8964859999999999	2.8992209999999998	91.747100830078125	91.429069999999996	91.429069999999996	0	0	0	0	0	0	40	40	50	50	20	20	0	0	30	30	89.669184999999999	89.637231999999997	0	0	100	100	50	50	89.999989999999997	89.946211000000005	10	10	40	40	10	10	30	30	30	30	49.142732000000002	49.142732000000002	10	10	10	10	0	0	0	0	0	0	0	0	1638.811907	1638.7261759999999	2.8759709999999998	2.8759709999999998	13.140923000000001	13.155575000000001	13.142727000000001	248.19331700000001	248.49331699999999	0.33224399999999998	0.33228799999999997	14	14	-15639.144151	-15639.058464	0.186	0.185667
1293625	2025-02-05 03:02:33	250.09037780761719	41.960784912109375	147.54533386230469	99.607841491699219	51.764705657958984	100	96.078430175781236	64.709999084472656	4.6405777931213379	248.19331399999999	247.893314	247.893314	39.999885999999996	39.999885999999996	147	147	null	null	53	53	null	null	95.999954000000002	95.999954000000002	64.713286999999994	64.763182999999998	55.700062000000003	55.600062000000001	1	1	0	1	1	1	0	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	13.880000114440918	13.499891	13.509906000000001	-0.059873999999999997	-0.065874000000000002	-0.049860000000000002	-0.049860000000000002	58.212516784667969	58.016570000000002	58.072096999999999	0.72699654102325439	0.74095500000000003	0.74175000000000002	35.776714324951172	37.746310000000001	31.897807	38.251911999999997	1888.9403076171875	1884.246623	1888.7898259999999	1889.8018850000001	1361.0401611328125	1360.6043400000001	1364.096947	1363.8735200000001	35.189640045166016	35.700254000000001	35.956577000000003	35.846612	2.8975811004638672	2.8673709999999999	2.8634659999999998	2.866015	91.424392700195312	90.877213999999995	90.877213999999995	0	0	0	0	0	0	40	40	50	50	20	20	0	0	30	30	88.836304999999996	88.805942999999999	0	0	100	100	50	50	90	89.991084999999998	10	10	40	40	10	10	30	30	30	30	49.280695999999999	49.280695999999999	10	10	10	10	0	0	0	0	0	0	0	0	1638.117002	1638.0777250000001	2.8450769999999999	2.8450769999999999	13.117463000000001	13.267172	13.253869999999999	247.893314	248.19331399999999	0.33033499999999999	0.33037899999999998	14	14	-15638.447337	-15638.408104	0.185667	0.185334
1293626	2025-02-05 03:03:33	248.80497741699219	41.960784912109375	147.58949279785156	100	52.156864166259766	100	96.078430175781236	64.694999694824219	4.63140869140625	248.19331399999999	247.893314	247.893314	39.999885999999996	39.999885999999996	147	147	null	null	53	53	null	null	95.999954000000002	95.999954000000002	64.723281999999998	64.726639000000006	55.700062000000003	55.600062000000001	1	1	1	1	1	1	0	58.5	4.8799999999999999	1727.5	0	1	1	0	0	0	13.880000114440918	13.499877	13.468218	-0.010028	-0.010028	-0.041687000000000002	-0.041687000000000002	59.620826721191406	59.427087999999998	59.500843000000003	0.89482057094573964	0.90819899999999998	0.90804200000000002	39.789554595947266	37.265839	33.17998	39.670949	1891.79931640625	1879.3767089999999	1884.448934	1885.702673	1361.002197265625	1361.3405150000001	1365.2098559999999	1364.9863989999999	35.950046539306641	35.953541000000001	36.111784999999998	36.104385999999998	2.9298009872436523	2.913691	2.9250099999999999	2.9284059999999998	91.138122558593764	90.390482000000006	90.390482000000006	0	0	0	0	0	0	40	40	50	50	20	20	0	0	30	30	88.966532000000001	88.928920000000005	0	0	100	100	50	50	90	90	10	10	40	40	10	10	30	30	30	30	49.402379000000003	49.402379000000003	10	10	10	10	0	0	0	0	0	0	0	0	1638.368911	1638.3312989999999	2.8946770000000002	2.8946770000000002	13.169635	13.254777000000001	13.242877	247.893314	248.19331399999999	0.333231	0.33327499999999999	14	14	-15638.702142	-15638.664574	0.185667	0.185334
