VarId		2	4	6	10	620199	620299	620399	620599	51	52	53	54	55	56	57	58	59	60	113	115	118	124	141	142	149	151	152	153	154	155	156	157	158	159	160	161	162	163	173	184	185	186	501	20000010	20000005	20000000	20000002	20000003	10000005	9000	9000	9025	9025	9125	9125	9225	9225	9325	9325	6030	6030	7138	7138	180	183	202	203	204	205	20100	20200	20300	20500	20100	20300	20200	20500	600000	620101	620151	620201	620251	620301	620351	620501	620551	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	651101	651151	651201	651251	651301	651351	651401	651451	651501	651551	651601	651651	651701	651751	651801	651851	651901	651951	652001	652051	6000	8002	7000	7000	8000	8000	8001	8001	8002	8002	10000	10000	7116	7117	7126	7127	7136	7137	7146	7147	7156	7157	7166	7167	7176	7177	7186	7187	7196	7197	7206	7207	7116	7117	7126	7127	7136	7137	7146	7147	7156	7157	7166	7167	7176	7177	7186	7187	7196	7197	7206	7207
1212360	2025-01-30 09:59:47	106.2567	69.012590000000003	-10.67412	-48.041449999999998	1	1	1	1	1731.999	1732.691	36.221029999999999	37.270870000000002	20.97193	299.80009999999999	19.892939999999999	122.953	229.32069999999999	1.6000000000000001	-5.3819439999999998	101.8186	-11.183450000000001	0.16999420000000001	-47.922089999999997	980	3.345631	54	53.883099999999999	19.77196	19.949999999999999	3.6748769999999999	3.5999989999999999	0	0	22.620080000000002	22.399999999999999	1	2	4.4699999999999998	1	90	30	177.37629999999999	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	-0.51920299999999997	0.22450899999999999	0	0	0	0	0	0	0	0	106.1018	68.994420000000005	-10.67412	-47.922089999999997	105.996413	-10.724119999999999	69.009420000000006	-47.87209	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	1732.1424959999999	1732.098514	1732.5552190000001	1732.4322110000001	35.009715	36.497138	37.388827999999997	37.355272999999997	21.203268000000001	21.095419	299.73103500000002	299.91562299999998	19.893366	19.884530000000002	123.501115	123.493557	229.705746	229.75864100000001	3.8022629999999999	3.8667479999999999	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	3858.9539300000001	36.317276	820.99744499999997	820.90797899999995	-0.10599600000000001	-0.106102	105.996413	106.1018	36.397745999999998	36.374445999999999	-80113.969440999994	-80099.880080000003	10	1	10	1	200	20	80	40	5	0.930172	5	0.99977799999999994	9.3106629999999999	100	0	0	70	30	137.756832	100	10	1	10	1	200	20	80	40	5	0.92994900000000003	5	0.99992999999999999	9.3115469999999991	100	0	0	70	30	137.666552	100
1212361	2025-01-30 10:00:17	106.20780000000001	69.020719999999997	-10.725149999999999	-47.987189999999998	1	1	1	1	1732.6410000000001	1729.6590000000001	36.076390000000004	37.40043	22.582470000000001	300.0052	20.243780000000001	121.72669999999999	228.732	1.6000000000000001	-5.5410880000000002	101.794	-11.259399999999999	0.2785012	-48.17165	980	3.2364009999999999	54	53.70364	20.13186	19.949999999999999	3.5823489999999998	3.5999989999999999	0	0	22.53191	22.399999999999999	1	2	4.4699999999999998	1	90	30	175.50999999999999	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	-0.52638099999999999	0.11570800000000001	0	0	0	0	0	0	0	0	106.1859	68.994420000000005	-10.725149999999999	-48.17165	106.08778700000001	-10.77515	69.009420000000006	-48.121650000000002	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	1732.7832739999999	1732.7405140000001	1729.5196209999999	1729.4002109999999	35.005898000000002	36.290075999999999	37.518388000000002	37.484833000000002	22.848673000000002	22.740828	299.93613499999998	300.120723	20.243158000000001	20.234323	122.278775	122.267257	229.12445399999999	229.16994099999999	3.8388949999999999	3.9079809999999999	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	3858.3644899999999	36.328448000000002	820.91475000000003	820.81874300000004	-0.106088	-0.106186	106.08778700000001	106.1859	36.362451	36.339827	-80126.644337999998	-80112.548429000002	10	1	10	1	200	20	80	40	5	0.93357199999999996	5	0.99994700000000003	9.275684	100	0	0	70	30	137.70554799999999	100	10	1	10	1	200	20	80	40	5	0.93334899999999998	5	1	9.2765679999999993	100	0	0	70	30	137.60882699999999	100
1212362	2025-01-30 10:00:47	105.9325	69.028350000000003	-10.59121	-47.911239999999999	1	1	1	1	1730.5309999999999	1731.0050000000001	36.370190000000001	37.367400000000004	15.47512	300.23860000000002	20.0991	121.9393	228.33009999999999	1.6000000000000001	-5.5392789999999996	101.794	-11.09665	0.86805549999999998	-47.94379	980	3.3600989999999999	54	54.046799999999998	19.740259999999999	19.949999999999999	3.6147170000000002	3.5999989999999999	0	0	22.548169999999999	22.399999999999999	1	2	4.4699999999999998	1	90	30	173.1337	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	-0.48139300000000002	0.240092	0	0	0	0	0	0	0	0	106.2581	68.994420000000005	-10.59121	-47.94379	106.154556	-10.641209999999999	69.009420000000006	-47.893790000000003	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	1730.674186	1730.6305139999999	1730.868307	1730.7462109999999	35.012974	36.455944000000002	37.485357999999998	37.451802999999998	15.799903	15.692066000000001	300.169535	300.35412300000002	20.101096999999999	20.092261000000001	122.48841899999999	122.479857	228.71702300000001	228.76804100000001	3.8795670000000002	3.8898790000000001	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	3850.98731	36.353217999999998	820.85750499999995	820.84372800000006	-0.106155	-0.10625800000000001	106.154556	106.2581	36.267969999999998	36.245055000000001	-80093.102159000002	-80079.088485999993	10	1	10	1	200	20	80	40	5	0.91900800000000005	5	1	9.2898899999999998	100	0	0	70	30	137.648606	100	10	1	10	1	200	20	80	40	5	0.91878499999999996	5	1	9.2907740000000008	100	0	0	70	30	137.63416900000001	100
1212363	2025-01-30 10:01:17	106.67959999999999	69.013210000000001	-10.68599	-48.160800000000002	1	1	1	1	1733.2619999999999	1731.4400000000001	36.072110000000002	37.436329999999998	21.987269999999999	300.5915	19.84592	123.675	229.70580000000001	1.6000000000000001	-5.5501300000000002	101.8678	-11.299189999999999	0.1446759	-48.182510000000001	980	3.228443	54	53.651710000000001	20.305150000000001	19.949999999999999	3.5652089999999999	3.5999989999999999	0	0	22.428599999999999	22.399999999999999	1	2	4.4699999999999998	1	90	30	176.2261	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	-0.48241899999999999	0.206203	0	0	0	0	0	0	0	0	105.28870000000001	68.994420000000005	-10.68599	-48.182510000000001	105.18714900000001	-10.735989999999999	69.009420000000006	-48.132510000000003	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	1733.4048519999999	1733.3615139999999	1731.302322	1731.1812110000001	35.009340000000002	36.386583000000002	37.554288	37.520733	22.510902000000002	22.403093999999999	300.52243499999997	300.70702299999999	19.852771000000001	19.843934999999998	124.22520400000001	124.215557	230.094753	230.14374100000001	3.8627009999999999	3.7924760000000002	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	3860.7892099999999	36.190511000000001	820.91981499999997	821.01879199999996	-0.105187	-0.10528899999999999	105.18714900000001	105.28870000000001	36.699388999999996	36.675922	-80116.858502999996	-80102.957580999995	10	1	10	1	200	20	80	40	5	0.93287399999999998	5	1	9.3147230000000008	100	0	0	70	30	137.67221900000001	100	10	1	10	1	200	20	80	40	5	0.93265100000000001	5	1	9.315607	100	0	0	70	30	137.770534	100
1212364	2025-01-30 10:01:47	105.80800000000001	69.024119999999996	-10.52214	-48.052300000000002	1	1	1	1	1729.29	1732.3230000000001	36.477469999999997	37.193339999999999	23.825379999999999	300.52530000000002	19.726559999999999	123.4442	229.00739999999999	1.6000000000000001	-5.3512009999999997	101.8432	-11.20515	0.45211230000000002	-47.802729999999997	980	3.1372979999999999	54	54.10577	19.844650000000001	19.949999999999999	3.4676939999999998	3.5999989999999999	0	0	22.53191	22.399999999999999	1	2	4.4699999999999998	1	90	30	175.9983	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	-0.41145799999999999	0.57239700000000004	0	0	0	0	0	0	0	0	105.7531	68.994420000000005	-10.52214	-47.802729999999997	105.63044499999999	-10.572139999999999	69.009420000000006	-47.75273	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	1729.4363949999999	1729.389514	1732.1957600000001	1732.0642109999999	35.026761999999998	36.994472000000002	37.311298000000001	37.277743000000001	24.333586	24.225774999999999	300.45623499999999	300.64082300000001	19.740462999999998	19.731625999999999	123.98291399999999	123.984757	229.37485899999999	229.44534100000001	3.762426	3.8072970000000002	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	3859.6344899999999	36.477719	821.075197	821.01303900000005	-0.10563	-0.105753	105.63044499999999	105.7531	36.530755999999997	36.505715000000002	-80076.051827000003	-80061.989791999993	10	1	10	1	200	20	80	40	5	0.93664000000000003	5	1	9.3259539999999994	100	0	0	70	30	137.81260399999999	100	10	1	10	1	200	20	80	40	5	0.93641700000000005	5	1	9.3268369999999994	100	0	0	70	30	137.74978400000001	100
1212365	2025-01-30 10:02:17	105.7505	69.021720000000002	-10.730119999999999	-48.356119999999997	1	1	1	1	1730.165	1730.299	36.055190000000003	37.311920000000001	21.759689999999999	300.3066	19.80613	123.8261	229.6842	1.6000000000000001	-5.5953410000000003	101.72020000000001	-11.37876	0.15914349999999999	-48.236759999999997	980	3.3166959999999999	54	53.729439999999997	19.9115	19.949999999999999	3.7208480000000002	3.5999989999999999	0	0	22.58831	22.399999999999999	1	2	4.4699999999999998	1	90	30	177.54990000000001	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	-0.37724800000000003	0.30743700000000002	0	0	0	0	0	0	0	0	105.5793	68.994420000000005	-10.730119999999999	-48.236759999999997	105.47802799999999	-10.78012	69.009420000000006	-48.18676	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	1730.3078049999999	1730.264514	1730.1611829999999	1730.040211	34.998978000000001	36.368347999999997	37.429878000000002	37.396323000000002	22.231615000000001	22.123799000000002	300.23753499999998	300.422123	19.82592	19.817083	124.376456	124.366657	230.07343700000001	230.122141	3.7796919999999998	3.8362029999999998	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	3855.8973999999998	36.462214000000003	821.038051	820.95968200000004	-0.105478	-0.10557900000000001	105.47802799999999	105.5793	36.551375	36.528139000000003	-80128.009529000003	-80113.931261000005	10	1	10	1	200	19.999915000000001	80	40	5	0.93229700000000004	5	1	9.3174080000000004	100	0	0	70	30	137.788432	100	10	1	10	1	200	20	80	40	5	0.93207399999999996	5	1	9.3182919999999996	100	0	0	70	30	137.709316	100
1212366	2025-01-30 10:02:47	105.5304	69.018190000000004	-10.832129999999999	-48.307290000000002	1	1	1	1	1718.5920000000001	1725.8009999999999	36.015479999999997	37.200279999999999	20.84939	300.15309999999999	19.990590000000001	121.4629	227.85769999999999	1.6000000000000001	-5.5031100000000004	101.72020000000001	-11.28834	0.1302083	-48.236759999999997	980	3.1213829999999998	54	53.978279999999998	19.890840000000001	19.949999999999999	3.5627119999999999	3.5999989999999999	0	0	22.518509999999999	22.399999999999999	1	2	4.4699999999999998	1	90	30	178.0274	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	-0.343773	0.38175999999999999	0	0	0	0	0	0	0	0	106.3018	68.994420000000005	-10.832129999999999	-48.236759999999997	106.197457	-10.88213	69.009420000000006	-48.18676	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	1718.73532	1718.6915140000001	1725.664702	1725.542211	35.000321999999997	36.451388000000001	37.318238000000001	37.284683000000001	21.311886999999999	21.204070000000002	300.08403499999997	300.26862299999999	20.015219999999999	20.006381999999999	122.011584	122.003457	228.24381	228.29564099999999	3.8073589999999999	3.9313560000000001	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	3838.6112499999999	36.374459000000002	820.97857199999999	820.80563600000005	-0.106197	-0.10630199999999999	106.197457	106.3018	36.141303000000001	36.118321000000002	-80153.453269999998	-80139.280438000002	10	1	10	1	200	20	80	40	5	0.930396	5	1	9.2984779999999994	100	0	0	70	30	137.749698	100	10	1	10	1	200	20	80	40	5	0.93017399999999995	5	1	9.2993620000000004	100	0	0	70	30	137.57610099999999	100
1212367	2025-01-30 10:03:17	105.98099999999999	69.020430000000005	-10.8177	-47.781030000000001	1	1	1	1	1714.6310000000001	1719.1289999999999	36.42409	36.953110000000002	22.49494	300.71800000000002	19.733799999999999	123.00960000000001	228.77969999999999	1.6000000000000001	-5.4850260000000004	101.72020000000001	-11.20515	2.021846	-47.677950000000003	980	3.1561059999999999	54	53.983829999999998	19.900950000000002	19.949999999999999	3.615685	3.5999989999999999	0	0	22.449770000000001	22.399999999999999	1	2	4.4699999999999998	1	90	30	178.63499999999999	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	-0.29458299999999998	0.644096	0	0	0	0	0	0	0	0	105.4873	68.994420000000005	-10.8177	-47.677950000000003	105.367913	-10.867699999999999	69.009420000000006	-47.627949999999998	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	1714.7768470000001	1714.7305140000001	1719.0001440000001	1718.8702109999999	35.002710999999998	36.880068000000001	37.071067999999997	37.037512999999997	22.833724	22.725888999999999	300.64893499999999	300.83352300000001	19.764236	19.755398	123.550093	123.550157	229.150487	229.21764099999999	3.9022000000000001	3.7588409999999999	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	3830.35014	36.141857000000002	820.87403700000004	821.07540100000006	-0.105368	-0.105487	105.367913	105.4873	36.342500000000001	36.317905000000003	-80149.740405000004	-80135.941888999994	10	1	10	1	200	20	80	40	5	0.93354099999999995	5	1	9.3235759999999992	100	0	0	70	30	137.61691999999999	100	10	1	10	1	200	20	80	40	5	0.93331799999999998	5	1	9.3244600000000002	100	0	0	70	30	137.817623	100
1212368	2025-01-30 10:03:47	106.3479	69.00318	-10.842650000000001	-48.361539999999998	1	1	1	1	1713.971	1719.6510000000001	36.416229999999999	37.490749999999998	21.146989999999999	299.85120000000001	19.92549	123.4496	228.97579999999999	1.6000000000000001	-5.5175780000000003	101.794	-11.353440000000001	0.13744210000000001	-48.084850000000003	980	3.1886580000000002	54	54.14423	19.69209	19.949999999999999	3.5497190000000001	3.5999989999999999	0	0	22.56343	22.399999999999999	1	2	4.4699999999999998	1	90	30	177.83199999999999	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	-0.19401599999999999	0.76532999999999995	0	0	0	0	0	0	0	0	105.2787	68.994420000000005	-10.842650000000001	-48.084850000000003	105.157788	-10.89265	69.009420000000006	-48.034849999999999	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	1714.117103	1714.070514	1719.5228979999999	1719.3922110000001	34.998125000000002	36.916815	37.608708	37.575153	21.459771	21.351932999999999	299.78213499999998	299.966723	19.963156000000001	19.954318000000001	123.98926299999999	123.990157	229.345034	229.41374099999999	3.7293099999999999	3.7797480000000001	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	3828.5271699999998	36.000025999999998	821.09301600000003	821.02337299999999	-0.105158	-0.105279	105.157788	105.2787	36.397578000000003	36.372726	-80156.196674000006	-80142.127150999993	10	1	10	1	200	19.999844	80	40	5	0.93070200000000003	5	0.99982000000000004	9.3036840000000005	100	0	0	70	30	137.85896700000001	100	10	1	10	1	200	20	80	40	5	0.93047899999999995	5	0.99997199999999997	9.3045679999999997	100	0	0	70	30	137.788353	100
1212369	2025-01-30 10:04:17	105.4576	69.010710000000003	-10.877330000000001	-48.589410000000001	1	1	1	1	1715.355	1714.49	36.358730000000001	37.449120000000001	22.775030000000001	299.851	19.560179999999999	124.4927	230.67439999999999	1.6000000000000001	-5.5772570000000004	101.7448	-11.41132	0.53168400000000005	-48.589410000000001	980	3.2819739999999999	54	53.6723	20.081	19.949999999999999	3.6254580000000001	3.5999989999999999	0	0	22.57245	22.399999999999999	1	2	4.4699999999999998	1	90	30	177.1918	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	-0.12560199999999999	0.77009099999999997	0	0	0	0	0	0	0	0	105.3062	68.994420000000005	-10.877330000000001	-48.589410000000001	105.189849	-10.92733	69.009420000000006	-48.539409999999997	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	1715.5003369999999	1715.454514	1714.3596419999999	1714.231211	35.013868000000002	36.805253	37.567078000000002	37.533523000000002	23.148387	23.040558000000001	299.78193499999998	299.966523	19.608131	19.599291999999998	125.034846	125.03325700000001	231.04827900000001	231.11234099999999	3.7501820000000001	3.842689	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	3826.2788799999998	36.282628000000003	821.10294199999998	820.97424699999999	-0.10519000000000001	-0.105306	105.189849	105.3062	36.366354000000001	36.341940000000001	-80164.876632	-80150.748053000003	10	1	10	1	200	20	80	40	5	0.93419099999999999	5	0.99982000000000004	9.3391870000000008	100	0	0	70	30	137.829745	100	10	1	10	1	200	20	80	40	5	0.93396800000000002	5	0.99997199999999997	9.340071	100	0	0	70	30	137.70023599999999	100
1212370	2025-01-30 10:04:48	105.12009999999999	69.018870000000007	-10.80265	-48.215060000000001	1	1	1	1	1710.7840000000001	1716.4690000000001	36.16319	37.32197	23.545280000000002	299.68279999999999	19.82422	123.8788	229.3758	1.6000000000000001	-5.4235389999999999	101.72020000000001	-11.20515	0.14105899999999999	-48.215060000000001	980	3.0504920000000002	54	54.024369999999998	19.827300000000001	19.949999999999999	3.5117929999999999	3.5999989999999999	0	0	22.586770000000001	22.399999999999999	1	2	4.4699999999999998	1	90	30	176.95310000000001	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	-0.078040999999999999	0.68878600000000001	0	0	0	0	0	0	0	0	105.56950000000001	68.994420000000005	-10.80265	-48.312710000000003	105.462315	-10.852650000000001	69.009420000000006	-48.262709999999998	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	1710.9277979999999	1710.8835140000001	1716.3341089999999	1716.2102110000001	35.014757000000003	36.548411999999999	37.439928000000002	37.406373000000002	23.861205000000002	23.753367000000001	299.61373500000002	299.79832299999998	19.883814000000001	19.874973000000001	124.42593599999999	124.41935700000001	229.75901400000001	229.81374099999999	3.8143159999999998	3.8439670000000001	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	3823.9662400000002	36.377118000000003	820.98692000000005	820.94622200000003	-0.105462	-0.10557	105.462315	105.56950000000001	36.251731999999997	36.228268999999997	-80146.090882999997	-80132.050292	10	1	10	1	200	20	80	40	5	0.93566400000000005	5	0.99968100000000004	9.3116190000000003	100	0	0	70	30	137.739957	100	10	1	10	1	200	20	80	40	5	0.93544099999999997	5	0.99983299999999997	9.3125029999999995	100	0	0	70	30	137.69844599999999	100
1212371	2025-01-30 10:05:18	105.8352	69.030429999999996	-10.842029999999999	-48.573129999999999	1	1	1	1	1713.9090000000001	1716.2270000000001	36.317390000000003	37.370950000000001	22.88006	299.47899999999998	19.864000000000001	121.8826	227.9571	1.6000000000000001	-5.5989579999999997	101.7448	-11.349830000000001	0.1482928	-48.676209999999998	980	3.0700229999999999	54	53.575090000000003	20.312819999999999	19.949999999999999	3.6228699999999998	3.5999989999999999	0	0	22.438790000000001	22.399999999999999	1	2	4.4699999999999998	1	90	30	176.3997	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	-0.049979999999999997	0.79714600000000002	0	0	0	0	0	0	0	0	105.6561	68.994420000000005	-10.842029999999999	-48.676209999999998	105.543238	-10.89203	69.009420000000006	-48.62621	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	1714.0537509999999	1714.0085140000001	1716.094916	1715.9682110000001	35.021298000000002	36.715549000000003	37.488908000000002	37.455353000000002	23.059958000000002	22.952100000000002	299.40993500000002	299.59452299999998	19.926525000000002	19.917684999999999	122.42664600000001	122.423157	228.33453299999999	228.39504099999999	3.8143850000000001	3.8990209999999998	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	3826.1833999999999	36.152276000000001	820.980729	820.86305300000004	-0.105543	-0.105656	105.543238	105.6561	36.242291000000002	36.218394000000004	-80155.929772000003	-80141.812208999996	10	1	10	1	200	20	80	40	5	0.93400799999999995	5	0.99951199999999996	9.307347	100	0	0	70	30	137.73986099999999	100	10	1	10	1	200	20	80	40	5	0.93378499999999998	5	0.99966500000000003	9.3082320000000003	100	0	0	70	30	137.62137100000001	100
1212372	2025-01-30 10:05:48	105.31019999999999	69.030469999999994	-10.78959	-48.160800000000002	1	1	1	1	1726.799	1725.8910000000001	36.20749	37.411490000000001	23.667819999999999	299.28489999999999	20.124420000000001	125.1234	230.5361	1.6000000000000001	-5.400029	101.7448	-11.12196	2.0182289999999998	-48.17165	980	3.3919269999999999	54	53.691549999999999	19.905639999999998	19.949999999999999	3.7799040000000002	3.5999989999999999	0	0	22.57367	22.399999999999999	1	2	4.4699999999999998	1	90	30	177.61500000000001	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	-0.10463	0.69869499999999995	0	0	0	0	0	0	0	0	104.9251	68.994420000000005	-10.78959	-48.17165	104.81527199999999	-10.839589999999999	69.009420000000006	-48.121650000000002	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	1726.9432409999999	1726.898514	1725.7574159999999	1725.6322110000001	35.029077000000001	36.635728	37.529448000000002	37.495893000000002	23.782838999999999	23.674972	299.21583500000003	299.40042299999999	20.194458000000001	20.185617000000001	125.66909800000001	125.663957	230.91662299999999	230.974041	3.8712780000000002	3.74525	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	3849.2617	36.551651	820.87561900000003	821.05287099999998	-0.10481500000000001	-0.104925	104.81527199999999	104.9251	36.714666999999999	36.690340999999997	-80142.713933999999	-80128.891296000002	10	1	10	1	200	20	80	40	5	0.93550199999999994	5	0.99935099999999999	9.2805540000000004	100	0	0	70	30	137.660211	100	10	1	10	1	200	20	80	40	5	0.93527899999999997	5	0.99950399999999995	9.2814379999999996	100	0	0	70	30	137.83664999999999	100
1212373	2025-01-30 10:06:18	105.6824	69.021270000000001	-10.81945	-48.432070000000003	1	1	1	1	1728.001	1729.482	35.791609999999999	37.279679999999999	22.827549999999999	299.87299999999999	20.22569	123.4785	229.44370000000001	1.6000000000000001	-5.5428959999999998	101.72020000000001	-11.24494	0.1302083	-48.540579999999999	980	3.210359	54	53.897219999999997	19.934290000000001	19.949999999999999	3.6459929999999998	3.5999989999999999	0	0	22.47261	22.399999999999999	1	2	4.4699999999999998	1	90	30	177.11590000000001	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	-0.19181100000000001	0.445741	0	0	0	0	0	0	0	0	105.0018	68.994420000000005	-10.81945	-48.540579999999999	104.903645	-10.869450000000001	69.009420000000006	-48.490580000000001	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	1728.1432809999999	1728.100514	1729.3426420000001	1729.223211	35.000940999999997	36.276043999999999	37.397638000000001	37.364083000000001	22.915129	22.807258999999998	299.80393500000002	299.98852299999999	20.304926999999999	20.296085000000001	124.030552	124.019057	229.83611200000001	229.881641	3.7184149999999998	3.797809	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	3853.2548400000001	36.460704999999997	821.07727299999999	820.96693600000003	-0.104904	-0.105002	104.903645	105.0018	36.725163999999999	36.701844000000001	-80150.380676000001	-80136.270438000007	10	1	10	1	200	20	80	40	5	0.93370900000000001	5	0.999838	9.2695070000000008	100	0	0	70	30	137.87421900000001	100	10	1	10	1	200	20	80	40	5	0.93348600000000004	5	0.99999099999999996	9.270391	100	0	0	70	30	137.763068	100
1212374	2025-01-30 10:06:48	105.16840000000001	69.020420000000001	-10.82178	-48.763019999999997	1	1	1	1	1728.9549999999999	1730.2339999999999	36.532069999999997	37.214739999999999	21.567129999999999	299.84859999999998	20.388449999999999	122.0455	227.7458	1.6000000000000001	-5.4108799999999997	101.72020000000001	-11.24132	0.41594330000000002	-48.730460000000001	980	3.1242770000000002	54	54.021430000000002	19.737459999999999	19.949999999999999	3.588498	3.5999989999999999	0	0	22.602620000000002	22.399999999999999	1	2	4.4699999999999998	1	90	30	178.87370000000001	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	-0.18229300000000001	0.85472199999999998	0	0	0	0	0	0	0	0	105.52070000000001	68.994420000000005	-10.82178	-48.730460000000001	105.39423499999999	-10.871779999999999	69.009420000000006	-48.680459999999997	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	1729.1020349999999	1729.0545139999999	1730.108645	1729.9752109999999	35.028713000000003	37.102741999999999	37.332698000000001	37.299143000000001	21.690152000000001	21.582287000000001	299.77953500000001	299.96412299999997	20.478407000000001	20.469564999999999	122.582139	122.586057	228.10937799999999	228.183741	3.7664770000000001	3.88767	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	3854.3515400000001	36.649330999999997	820.99008700000002	820.82123100000001	-0.105394	-0.105521	105.39423499999999	105.52070000000001	36.558373000000003	36.532907999999999	-80150.876480999999	-80136.707752000002	10	1	10	1	200	20	80	40	5	0.93117799999999995	5	0.99981799999999998	9.2521590000000007	100	0	0	70	30	137.80693199999999	100	10	1	10	1	200	20	80	40	5	0.93095499999999998	5	0.99997000000000003	9.2530429999999999	100	0	0	70	30	137.63726199999999	100
1212375	2025-01-30 10:07:18	105.2612	69.017769999999999	-10.74967	-48.12283	1	1	1	1	1729.7660000000001	1732.2090000000001	36.200569999999999	37.437420000000003	11.256220000000001	299.37299999999999	20.117190000000001	124.62690000000001	229.16399999999999	1.6000000000000001	-5.6043830000000003	101.72020000000001	-11.27749	0.13744210000000001	-47.94379	980	3.260996	54	54.003610000000002	19.778739999999999	19.949999999999999	3.6218569999999999	3.5999989999999999	0	0	22.545629999999999	22.399999999999999	1	2	4.4699999999999998	1	90	30	176.4649	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	-0.26645000000000002	0.418103	0	0	0	0	0	0	0	0	104.849	68.994420000000005	-10.74967	-47.94379	104.747936	-10.799670000000001	69.009420000000006	-47.893790000000003	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	1729.90877	1729.8655140000001	1732.071081	1731.9502110000001	35.006748999999999	36.375857000000003	37.555377999999997	37.521822999999998	11.349517000000001	11.241647	299.30393500000002	299.48852299999999	20.212571000000001	20.203728000000002	125.177369	125.167457	229.553449	229.60194100000001	3.8613	3.7095570000000002	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	3846.2422099999999	36.539980999999997	820.86216100000001	821.07541400000002	-0.10474799999999999	-0.104849	104.747936	104.849	36.709032999999998	36.685552999999999	-80132.720409000001	-80118.933762999994	10	1	10	1	200	20	80	40	5	0.90981299999999998	5	0.99942399999999998	9.2787430000000004	100	0	0	70	30	137.67418000000001	100	10	1	10	1	200	20	80	40	5	0.90959000000000001	5	0.99957700000000005	9.2796269999999996	100	0	0	70	30	137.88661999999999	100
