10361965	2025-04-01 03:51:26	1	1	0	0.5	1	1	-10000181.570014	-10000181.570013	15.124930000000001	15.124962	145.009872	145.009872	1	0	0	0	145.009872	145.009872	35.636035999999997	35.635322000000002	885	885	1140.0010990000001	1140.0010990000001	190	189.90000000000001	87.190002000000007	88	87.432167000000007	87.432168000000004	-0.025097999999999999	-0.025097000000000001	1046.1290283203125	1042.8720519999999	1042.87167	10.58293342590332	10.390979	10.396006	27.406038284301761	27.330206	27.330314000000001	-0.57106999999999997	-0.57104900000000003	3.5503385066986084	3.6047189999999998	3.6056170000000001	0.214922	0.21510099999999999	73.843154907226563	74.049329999999998	74.014921999999999	0.501031	0.50085900000000005	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	4	4	6	6	11.571527	11.571524999999999	12	12	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	0	0	100	100	181.571527	181.57152500000001	4.4099054336547852	5.5414619305471677e-20	3.9005584716796871	2.1373486518859863	89.55218505859375	145.32949829101565	7.6360087394714355	35	491.64608764648438	99.574363708496094	148	35.5	950	1230	180	138	880	1140	166	38.5	960	1250	190	145	885	1160	-1.25	1.25	1150	1330	1350	1175	1150	1025	8	15	28.5	32	27	30	33	29	31	27	2	7
10361966	2025-04-01 03:51:56	1	1	1	0.5	1	1	-10000181.660381	-10000181.660381	15.283580000000001	15.283614	145.009872	145.009872	1	0	0	0	145.009872	145.009872	35.635323	35.634608	885	885	1140.0010990000001	1140.0010990000001	190	190	87.190002000000007	88	87.404539999999997	87.404540999999995	-0.027628	-0.027626999999999999	1068.705322265625	1065.4676589999999	1065.4676589999999	10.992828369140623	10.801204	10.806203999999999	28.206905364990231	28.132369000000001	28.132369000000001	-0.48430600000000001	-0.48430600000000001	3.4990732669830318	3.552006	3.5519759999999998	0.17730399999999999	0.17729800000000001	74.025657653808594	74.200021000000007	74.200021000000007	0.50087199999999998	0.50087199999999998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	4	4	6	6	11.661910000000001	11.661910000000001	12	12	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	0	0	100	100	181.66191000000001	181.66191000000001	4.4099054336547852	5.5414619305471677e-20	3.9005584716796871	2.1373486518859863	89.55218505859375	145.23951721191406	7.683354377746582	35	491.49884033203131	99.582214355468764	148	35.5	950	1230	180	138	880	1140	166	38.5	960	1250	190	145	885	1160	-1.25	1.25	1150	1330	1350	1175	1150	1025	8	15	28.5	32	27	30	33	29	31	27	2	7
10361967	2025-04-01 03:52:26	1	1	0	0.5	1	1	-10000181.643617	-10000181.643617	15.256083	15.256083	145.009872	145.009872	1	0	0	0	145.009872	145.009872	35.634608999999998	35.634608999999998	885	885	1140.0010990000001	1140.0010990000001	190	190	87.190002000000007	88	87.399749	87.398921000000001	-0.0047920000000000003	-0.00562	1064.5059814453125	1061.2758699999999	1061.2758699999999	11.192176818847656	11.005644	11.005644	27.808435440063477	27.734259999999999	27.734259999999999	-0.46012900000000001	-0.46012900000000001	3.8359384536743169	3.876916	3.876916	0.25278899999999999	0.25278899999999999	74.206146240234375	74.383510000000001	74.383510000000001	0.50088699999999997	0.50088699999999997	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	4	4	6	6	11.645142	11.645142	12	12	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	0	0	100	100	181.64514199999999	181.64514199999999	4.4099054336547852	5.5414619305471677e-20	3.9005584716796871	2.1373486518859863	89.55218505859375	146.71269226074219	7.6918339729309091	35	491.41049194335938	99.5704345703125	148	35.5	950	1230	180	138	880	1140	166	38.5	960	1250	190	145	885	1160	-1.25	1.25	1150	1330	1350	1175	1150	1025	8	15	28.5	32	27	30	33	29	31	27	2	7
10361968	2025-04-01 03:52:56	1	1	1	0.5	1	1	-10000181.588621	-10000181.588621	15.161906	15.161906	145.009872	145.009872	1	0	0	0	145.009872	145.009872	35.634608999999998	35.634608999999998	885	885	1140.0010990000001	1140.0010990000001	190	190	87.190002000000007	88	87.395054000000002	87.395054000000002	-0.0038670000000000002	-0.0038670000000000002	1050.7645263671875	1047.5247609999999	1047.5247609999999	11.286802291870115	11.100220999999999	11.100220999999999	27.532646179199219	27.458279999999998	27.458279999999998	-0.36918600000000001	-0.36918600000000001	3.6087870597839351	3.6411359999999999	3.6411359999999999	0.20899100000000001	0.20899100000000001	74.389045715332031	74.569733999999997	74.569733999999997	0.50090299999999999	0.50090299999999999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	4	4	6	6	11.590138	11.590138	12	12	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	0	0	100	100	181.590138	181.590138	4.4099054336547852	5.5414619305471677e-20	3.9005584716796871	2.1373486518859863	89.55218505859375	143.5240478515625	7.6986656188964844	35	491.38104248046869	99.572402954101563	148	35.5	950	1230	180	138	880	1140	166	38.5	960	1250	190	145	885	1160	-1.25	1.25	1150	1330	1350	1175	1150	1025	8	15	28.5	32	27	30	33	29	31	27	2	7
10361969	2025-04-01 03:53:26	1	1	0	0.5	1	1	-10000181.601575	-10000181.601575	15.180275999999999	15.180275999999999	145.009872	145.009872	1	0	0	0	145.009872	145.009872	35.634608999999998	35.634608999999998	885	885	1140.0010990000001	1140.0010990000001	190	190	87.190002000000007	88	87.396125999999995	87.396125999999995	0.001072	0.001072	1054.03369140625	1050.7635210000001	1050.7635210000001	10.712262153625488	10.525264999999999	10.525264999999999	27.483573913574219	27.407575000000001	27.407575000000001	-0.29713299999999998	-0.29713299999999998	3.5475630760192871	3.5740959999999999	3.5740959999999999	0.167186	0.167186	74.566551208496094	74.750887000000006	74.750887000000006	0.50092199999999998	0.50092199999999998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	4	4	6	6	11.603092999999999	11.603092999999999	12	12	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	0	0	100	100	181.603093	181.603093	4.4099054336547852	5.5414619305471677e-20	3.9005584716796871	2.1373486518859863	89.55218505859375	144.85797119140625	7.6967816352844238	35	491.35162353515625	99.586135864257813	148	35.5	950	1230	180	138	880	1140	166	38.5	960	1250	190	145	885	1160	-1.25	1.25	1150	1330	1350	1175	1150	1025	8	15	28.5	32	27	30	33	29	31	27	2	7
10361970	2025-04-01 03:53:56	1	1	1	0.5	1	1	-10000181.63713	-10000181.63713	15.241182999999999	15.241218	145.009872	145.009872	1	0	1	0	145.009872	145.009872	35.634608999999998	35.633895000000003	885	885	1140.0010990000001	1140.0010990000001	190	190	87.190002000000007	88	87.401039999999995	87.401869000000005	0.004914	0.0057429999999999998	1063.001220703125	1059.6538430000001	1059.6538430000001	10.659698486328123	10.467098999999999	10.472098000000001	27.457073211669918	27.378709000000001	27.378709000000001	-0.302429	-0.302429	3.5578453540802002	3.550414	3.5504280000000001	0.116664	0.11666700000000001	74.7568359375	74.944980999999999	74.944980999999999	0.50094099999999997	0.50094099999999997	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	4	4	6	6	11.638654000000001	11.638654000000001	12	12	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	0	0	100	100	181.638654	181.638654	4.4099054336547852	5.5414619305471677e-20	3.9005584716796871	2.1373486518859863	89.55218505859375	146.00885009765625	7.6866521835327148	35	491.3221435546875	99.572402954101563	148	35.5	950	1230	180	138	880	1140	166	38.5	960	1250	190	145	885	1160	-1.25	1.25	1150	1330	1350	1175	1150	1025	8	15	28.5	32	27	30	33	29	31	27	2	7
10361971	2025-04-01 03:54:26	1	1	0	0.5	1	1	-10000181.551587	-10000181.551587	15.093942	15.093976	145.009872	145.009872	1	0	1	0	145.009872	145.009872	35.633896	35.633181999999998	885	885	1140.0010990000001	1140.0010990000001	190	190	87.190002000000007	88	87.400109999999998	87.400110999999995	-0.0017589999999999999	-0.001758	1041.7039794921875	1038.264584	1038.264584	10.6982421875	10.504875	10.509874	27.456092834472656	27.374718000000001	27.374718000000001	-0.46310600000000002	-0.46310600000000002	3.4480123519897461	3.4457770000000001	3.4457909999999998	0.032746999999999998	0.032750000000000001	74.932235717773438	75.124352000000002	75.124352000000002	0.50096099999999999	0.50096099999999999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	4	4	6	6	11.553096999999999	11.553096999999999	12	12	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	0	0	100	100	181.55309700000001	181.55309700000001	4.4099054336547852	5.5414619305471677e-20	3.9005584716796871	2.1373486518859863	89.55218505859375	145.15402221679688	7.6883010864257804	35	491.29275512695313	99.578292846679673	148	35.5	950	1230	180	138	880	1140	166	38.5	960	1250	190	145	885	1160	-1.25	1.25	1150	1330	1350	1175	1150	1025	8	15	28.5	32	27	30	33	29	31	27	2	7
10361972	2025-04-01 03:54:56	1	1	1	0.5	1	1	-10000181.596832	-10000181.596832	15.172599	15.172599	145.009872	145.009872	1	0	0	0	145.009872	145.009872	35.633183000000002	35.633183000000002	885	885	1140.0010990000001	1140.0010990000001	190	190	87.190002000000007	88	87.396248999999997	87.395420000000001	-0.003862	-0.0046899999999999997	1053.11328125	1049.5776760000001	1049.5776760000001	10.787222862243652	10.597837	10.597837	27.765251159667969	27.679887000000001	27.679887000000001	-0.40979900000000002	-0.40979900000000002	3.5298681259155273	3.5378780000000001	3.5378780000000001	-0.037948000000000003	-0.037948000000000003	75.086021423339844	75.282106999999996	75.282106999999996	0.50097999999999998	0.50097999999999998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	4	4	6	6	11.598349000000001	11.598349000000001	12	12	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	0	0	100	100	181.59834900000001	181.59834900000001	4.4099054336547852	5.5414619305471677e-20	3.9005584716796871	2.1373486518859863	89.55218505859375	144.98477172851565	7.695131778717041	35	491.23385620117182	99.574363708496094	148	35.5	950	1230	180	138	880	1140	166	38.5	960	1250	190	145	885	1160	-1.25	1.25	1150	1330	1350	1175	1150	1025	8	15	28.5	32	27	30	33	29	31	27	2	7
10361973	2025-04-01 03:55:26	1	1	0	0.5	1	1	-10000181.66736	-10000181.66736	15.296120999999999	15.296120999999999	145.009872	145.009872	1	0	1	0	145.009872	145.009872	35.633183000000002	35.633183000000002	885	885	1140.0010990000001	1140.0010990000001	190	190	87.190002000000007	88	87.405696000000006	87.405696000000006	0.010276	0.010276	1070.835693359375	1067.2128	1067.2128	11.065227508544922	10.874649	10.874649	27.797637939453125	27.707602000000001	27.707602000000001	-0.29789900000000002	-0.29789900000000002	3.5229213237762451	3.5162659999999999	3.5162659999999999	-0.063132999999999995	-0.063132999999999995	75.22711181640625	75.427248000000006	75.427248000000006	0.50100100000000003	0.50100100000000003	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	4	4	6	6	11.668889999999999	11.668889999999999	12	12	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	0	0	100	100	181.66889	181.66889	4.4734721183776855	0	4.0521755218505859	2.0933351516723633	89.381019592285156	144.78099060058594	7.676994800567627	35	491.23385620117182	99.586135864257813	148	35.5	950	1230	180	138	880	1140	166	38.5	960	1250	190	145	885	1160	-1.25	1.25	1150	1330	1350	1175	1150	1025	8	15	28.5	32	27	30	33	29	31	27	2	7
10361974	2025-04-01 03:55:56	1	1	1	0.5	1	1	-10000181.59185	-10000181.59185	15.168094999999999	15.168094999999999	145.009872	145.009872	1	0	1	0	145.009872	145.009872	35.633183000000002	35.633183000000002	885	885	1140.0010990000001	1140.0010990000001	190	190	87.190002000000007	88	87.409959000000001	87.409959000000001	0.0042620000000000002	0.0042620000000000002	1052.0694580078125	1048.3320349999999	1048.3320349999999	11.38235569000244	11.190351	11.190351	27.567977905273441	27.472351	27.472351	-0.380027	-0.380027	3.8092415332794194	3.8079689999999999	3.8079689999999999	0.038788000000000003	0.038788000000000003	75.353973388671875	75.557996000000003	75.557996000000003	0.50102000000000002	0.50102000000000002	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	4	4	6	6	11.593367000000001	11.593367000000001	12	12	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	0	0	100	100	181.593367	181.593367	4.4734721183776855	6.0223496905421109e-23	4.0521764755249023	2.0933339595794682	89.381019592285156	144.77610778808594	7.669456958770752	35	491.29275512695313	99.576324462890625	148	35.5	950	1230	180	138	880	1140	166	38.5	960	1250	190	145	885	1160	-1.25	1.25	1150	1330	1350	1175	1150	1025	8	15	28.5	32	27	30	33	29	31	27	2	7
10361975	2025-04-01 03:56:26	1	1	0	0.5	1	1	-10000181.558016	-10000181.558016	15.107968	15.108003	145.009872	145.009872	1	0	0	0	145.009872	145.009872	35.633183000000002	35.632468000000003	885	885	1140.0010990000001	1140.0010990000001	190	190	87.190002000000007	88	87.418606999999994	87.419436000000005	0.0086490000000000004	0.0094780000000000003	1043.7525634765625	1039.8720249999999	1039.8720249999999	11.130176544189451	10.931454	10.936448	27.879100799560547	27.776724000000002	27.776724000000002	-0.193886	-0.193886	3.6114966869354248	3.6082350000000001	3.608206	-0.032062	-0.032067999999999999	75.46392822265625	75.671270000000007	75.671270000000007	0.50103699999999995	0.50103699999999995	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	4	4	6	6	11.559526999999999	11.559526999999999	12	12	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	0	0	100	100	181.559527	181.559527	4.4734721183776855	6.0223496905421109e-23	4.0521764755249023	2.0933339595794682	89.381019592285156	146.26078796386719	7.652733325958252	35	491.26327514648438	99.572402954101563	148	35.5	950	1230	180	138	880	1140	166	38.5	960	1250	190	145	885	1160	-1.25	1.25	1150	1330	1350	1175	1150	1025	8	15	28.5	32	27	30	33	29	31	27	2	7
10361976	2025-04-01 03:56:56	1	1	1	0.5	1	1	-10000181.56697	-10000181.56697	15.123398999999999	15.123434	145.009872	145.009872	1	0	0	0	145.009872	145.009872	35.632469	35.631754999999998	885	885	1140.0010990000001	1140.0010990000001	190	190	87.190002000000007	88	87.410067999999995	87.410068999999993	-0.0093690000000000006	-0.0093679999999999996	1046.052734375	1042.110942	1042.110942	11.12961483001709	10.930149	10.935143	27.807453155517575	27.702164	27.702164	-0.068337999999999996	-0.068337999999999996	3.5388069152832031	3.530456	3.530427	-0.020636999999999999	-0.020643000000000002	75.560279846191406	75.770292999999995	75.770292999999995	0.50105	0.50105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	4	4	6	6	11.568481999999999	11.568481999999999	12	12	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	0	0	100	100	181.56848199999999	181.56848199999999	4.4734721183776855	6.0223496905421109e-23	4.0521764755249023	2.0933339595794682	89.381019592285156	143.96279907226565	7.6678080558776847	35	491.26327514648438	99.580253601074219	148	35.5	950	1230	180	138	880	1140	166	38.5	960	1250	190	145	885	1160	-1.25	1.25	1150	1330	1350	1175	1150	1025	8	15	28.5	32	27	30	33	29	31	27	2	7
10361977	2025-04-01 03:57:26	1	1	0	0.5	1	1	-10000181.566772001	-10000181.566772001	15.125005	15.125005	145.009872	145.009872	1	0	1	0	145.009872	145.009872	35.631756000000003	35.631756000000003	885	885	1140.0010990000001	1140.0010990000001	190	190	87.190002000000007	88	87.408730000000006	87.407902000000007	-0.0013389999999999999	-0.0021670000000000001	1046.009521484375	1042.0615989999999	1042.0615989999999	11.406960487365724	11.212289	11.212289	27.432537078857425	27.326467000000001	27.326467000000001	-0.095949000000000007	-0.095949000000000007	3.7146737575531006	3.717403	3.717403	0.070068000000000005	0.070068000000000005	75.664588928222656	75.876786999999993	75.876786999999993	0.50106099999999998	0.50106099999999998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	4	4	6	6	11.568284999999999	11.568284999999999	12	12	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	0	0	100	100	181.568285	181.568285	4.4734721183776855	6.0223496905421109e-23	4.0521764755249023	2.0933339595794682	89.381019592285156	145.85215759277344	7.670163631439209	35	491.29275512695313	99.588104248046875	148	35.5	950	1230	180	138	880	1140	166	38.5	960	1250	190	145	885	1160	-1.25	1.25	1150	1330	1350	1175	1150	1025	8	15	28.5	32	27	30	33	29	31	27	2	7
10361978	2025-04-01 03:57:56	1	1	1	0.5	1	1	-10000181.507681999	-10000181.507680999	15.021077	15.021076000000001	145.009872	145.009872	1	0	0	0	145.009872	145.009872	35.631756000000003	35.631756000000003	885	885	1140.0010990000001	1140.0010990000001	190	189.921424	87.190002000000007	88	87.396298999999999	87.396298999999999	-0.011601999999999999	-0.011601999999999999	1031.251708984375	1027.2863589999999	1027.2862130000001	11.112311363220217	10.917039000000001	10.917058000000001	27.850637435913089	27.742215000000002	27.742290000000001	0.049825000000000001	0.049840000000000002	3.6364552974700928	3.6163270000000001	3.6170559999999998	0.070598999999999995	0.070745000000000002	75.759262084960938	76.000608	75.973646000000002	0.50120699999999996	0.50107199999999996	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	4	4	6	6	11.509183999999999	11.509183	12	12	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	0	0	100	100	181.509184	181.50918300000001	4.4734721183776855	6.0223496905421109e-23	4.0521764755249023	2.0933339595794682	89.381019592285156	144.75448608398438	7.6906566619873038	35	491.23385620117182	99.580253601074219	148	35.5	950	1230	180	138	880	1140	166	38.5	960	1250	190	145	885	1160	-1.25	1.25	1150	1330	1350	1175	1150	1025	8	15	28.5	32	27	30	33	29	31	27	2	7
10361979	2025-04-01 03:58:26	1	1	0	0.5	1	1	-10000181.552885	-10000181.552883999	15.099223	15.099254	145.009872	145.009872	1	0	1	0	145.009872	145.009872	35.631756000000003	35.631042000000001	885	885	1140.0010990000001	1140.0010990000001	190	189.90000000000001	87.190002000000007	88	87.379320000000007	87.380149000000003	-0.016979000000000001	-0.016150000000000001	1042.587646484375	1038.5892019999999	1038.588788	11.147110939025881	10.946054	10.951071000000001	27.69066047668457	27.579136999999999	27.579231	0.057121999999999999	0.057140999999999997	3.6192703247070313	3.6327739999999999	3.634077	0.051395000000000003	0.051655	75.83209228515625	76.082797999999997	76.048499000000007	0.50125399999999998	0.50108200000000003	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	4	4	6	6	11.554395	11.554394	12	12	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	0	0	100	100	181.554395	181.554394	4.4734721183776855	6.0223496905421109e-23	4.0521764755249023	2.0933339595794682	89.381019592285156	144.57284545898438	7.7191576957702637	35	491.23385620117182	99.592025756835938	148	35.5	950	1230	180	138	880	1140	166	38.5	960	1250	190	145	885	1160	-1.25	1.25	1150	1330	1350	1175	1150	1025	8	15	28.5	32	27	30	33	29	31	27	2	7
10361980	2025-04-01 03:58:56	1	1	1	0.5	1	1	-10000181.409441	-10000181.409438999	14.851552	14.851549	145.009872	145.009872	1	0	1	0	145.009872	145.009872	35.631042000000001	35.631042000000001	885	885	1140.0010990000001	1140.0010990000001	190	189.90000000000001	87.190002000000007	88	87.380415999999997	87.379587999999998	0.00026699999999999998	-0.000562	1006.7867431640624	1002.721938	1002.721424	11.095829963684082	10.898626999999999	10.898650999999999	27.631772994995117	27.515794	27.515885999999998	0.029418	0.029436	3.4329586029052734	3.4404400000000002	3.4417279999999999	-0.023303000000000001	-0.023046000000000001	75.890594482421875	76.143317999999994	76.109024000000005	0.50126400000000004	0.50109199999999998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	4	4	6	6	11.410926	11.410924	12	12	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	0	0	100	100	181.41092599999999	181.41092399999999	4.4734721183776855	6.0223496905421109e-23	4.0521764755249023	2.0933339595794682	89.381019592285156	145.82574462890625	7.7186870574951172	35	491.23385620117182	99.597915649414063	148	35.5	950	1230	180	138	880	1140	166	38.5	960	1250	190	145	885	1160	-1.25	1.25	1150	1330	1350	1175	1150	1025	8	15	28.5	32	27	30	33	29	31	27	2	7
10361981	2025-04-01 03:59:26	1	1	0	0.5	1	1	-10000181.587293001	-10000181.58729	15.155983000000001	15.155977999999999	145.009872	145.009872	1	0	1	0	145.009872	145.009872	35.631042000000001	35.631042000000001	885	885	1140.0010990000001	1140.0010990000001	190	189.90000000000001	87.190002000000007	88	87.368511999999996	87.368511999999996	-0.011076000000000001	-0.011076000000000001	1051.3466796875	1047.1924750000001	1047.19172	10.772098541259766	10.573567000000001	10.573589999999999	27.653364181518555	27.532187	27.532276	-0.015186	-0.015167999999999999	3.54327392578125	3.5544419999999999	3.5557300000000001	0.024098000000000001	0.024355999999999999	75.941764831542983	76.196343999999996	76.162054999999995	0.50127299999999997	0.50110100000000002	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	4	4	6	6	11.588808999999999	11.588806	12	12	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	0	0	100	100	181.588809	181.58880600000001	4.4734721183776855	6.0223496905421109e-23	4.0521764755249023	2.0933339595794682	89.381019592285156	142.61979675292969	7.7382373809814444	35	491.20440673828131	99.584182739257813	148	35.5	950	1230	180	138	880	1140	166	38.5	960	1250	190	145	885	1160	-1.25	1.25	1150	1330	1350	1175	1150	1025	8	15	28.5	32	27	30	33	29	31	27	2	7
